"_id","_index","_score",auteur,contenu,langue,score,sentiment,titre
"1XVLy5cBhDi2_Tqn5krm","harcelement_posts",1,anonyme,"nevel open boob",nl,0,neutre,"Post 94826c26"
"1nVLy5cBhDi2_Tqn5krm","harcelement_posts",1,anonyme,"miss boob",et,0,neutre,"Post 946d7b07"
"13VLy5cBhDi2_Tqn5krm","harcelement_posts",1,anonyme,"boob big like ass",af,0,neutre,"Post 8ae436ae"
"2HVLy5cBhDi2_Tqn5krm","harcelement_posts",1,anonyme,"you ve get golden touch come content",fr,"0.3",positif,"Post 7c86e80f"
"2XVLy5cBhDi2_Tqn5krm","harcelement_posts",1,anonyme,"cool share",so,"0.35",positif,"Post e41fbb5e"
"2nVLy5cBhDi2_Tqn5krm","harcelement_posts",1,anonyme,"dedication craft evident",it,"0.25",positif,"Post 9a8be3db"
"23VLy5cBhDi2_Tqn5krm","harcelement_posts",1,anonyme,"unique voice resonate many",fr,"0.438",positif,"Post b21bcf45"
"3HVLy5cBhDi2_Tqn5krm","harcelement_posts",1,anonyme,"you re social medium superstar",es,"0.033",neutre,"Post 310dfc05"
"3XVLy5cBhDi2_Tqn5krm","harcelement_posts",1,anonyme,"authenticity shine every post",en,0,neutre,"Post d750ae5f"
"3nVLy5cBhDi2_Tqn5krm","harcelement_posts",1,anonyme,"make facebook well place",nl,0,neutre,"Post 5c296fa0"
"33VLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"love keep surprise us creativity",en,"0.5",positif,"Post 2c5d4cbc"
"4HVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"you re set bar high we",en,"0.16",positif,"Post febb31e4"
"4XVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"talent know bound",en,0,neutre,"Post 0575357e"
"4nVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"thank consistently brighten timeline",en,"0.25",positif,"Post ceca9b81"
"43VLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"seriously can not stop watch",en,"-0.333",negatif,"Post ab21af1b"
"5HVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"make orchestral music",en,0,neutre,"Post 3e6ee6c7"
"5XVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,fuck,es,"-0.4",negatif,"Post a4aae755"
"5nVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,size,pl,0,neutre,"Post 17f93119"
"53VLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"I m grateful life",ro,0,neutre,"Post deec6e6a"
"6HVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"yeah that s picture like hero alom",en,0,neutre,"Post cc0a3584"
"6XVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"congratulation welldeserve success",en,"0.3",positif,"Post d48578c7"
"6nVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"year watch proud",en,"0.8",positif,"Post 57057a5b"
"63VLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"you re laugh one else",ca,"0.3",positif,"Post eabb7703"
"7HVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"bring something new next time",en,"0.068",neutre,"Post 7045485c"
"7XVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"that s nice content good one still something different",en,"0.433",positif,"Post e2636833"
"7nVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"I m tired video",da,"-0.4",negatif,"Post 5ef34cae"
"73VLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"fail impress content",it,"-0.5",negatif,"Post 4aad583e"
"8HVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"wish have not watch video",en,0,neutre,"Post d91d08ec"
"8XVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"even earth",en,0,neutre,"Post 01233b6a"
"8nVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"people like even alien afraid come earth",en,"-0.425",negatif,"Post 826065c9"
"83VLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"let forward family see reaction",en,0,neutre,"Post f8d47ab5"
"9HVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"happy know I m dumb like",en,"0.213",positif,"Post b4a9c170"
"9XVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"need least two day recover",en,"-0.3",negatif,"Post af60b65b"
"9nVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"one get bad",nl,"-0.7",negatif,"Post 691c9171"
"93VLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"that s happen skip school",en,0,neutre,"Post 170b4f32"
"-HVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"one get bad",nl,"-0.7",negatif,"Post 8be3325d"
"-XVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"that s happen skip school",en,0,neutre,"Post 77569bb2"
"-nVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,expect,es,0,neutre,"Post fc5c47fc"
"-3VLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"haha funny",so,"0.225",positif,"Post 2f1da72d"
"_HVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"smile brighten even gloomy day",da,"0.3",positif,"Post 2f01bdc3"
"_XVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"commitment selfimprovement inspiration we",en,0,neutre,"Post cc18b4e9"
"_nVLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"power create positive change life live other",en,"0.08",neutre,"Post ae9995cb"
"_3VLy5cBhDi2_Tqn5krn","harcelement_posts",1,anonyme,"dream blueprint future they re worth pursue",en,"0.15",positif,"Post 65b3bcec"
"AHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"wisdom grow experience make wise every day",en,"0.7",positif,"Post 794b1eb5"
"AXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"go to kiss",sl,0,neutre,"Post cfb3a0d2"
"AnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"action last impact even may always see",en,"0.05",neutre,"Post 01c117eb"
"A3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"duck fuck",de,"-0.4",negatif,"Post be97084a"
"BHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"potential achieve greatness one step time",en,0,neutre,"Post 7184d1e2"
"BXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"presence bring comfort solace need",en,0,neutre,"Post 61649a5f"
"BnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"empathy understanding make great friend confidant",en,"0.8",positif,"Post e8edcd6b"
"B3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"journey story resilience growth endless possibility",en,"-0.125",negatif,"Post c52211d9"
"CHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,shame,so,0,neutre,"Post ae4512f5"
"CXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"hope positive sentence continue inspire brighten day",fr,"0.227",positif,"Post 565f8a83"
"CnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"let forward family see reaction",en,0,neutre,"Post 4f680b0a"
"C3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"happy know I m dumb like",af,"0.213",positif,"Post 0ddbeda4"
"DHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"need least two day recover",en,"-0.3",negatif,"Post 1f6341fd"
"DXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"one get bad",nl,"-0.7",negatif,"Post 0b28f475"
"DnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"that s happen skip school",en,0,neutre,"Post 537f0cda"
"D3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,expect,es,0,neutre,"Post efe81b44"
"EHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"haha funny",cy,"0.225",positif,"Post ded890e8"
"EXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"give million still will not",it,0,neutre,"Post b5decd49"
"EnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"can not take content anymore I m go",en,0,neutre,"Post 9118d6ce"
"E3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"brain stop work video",af,0,neutre,"Post 2bd0c773"
"FHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"please stop embarrass",en,0,neutre,"Post 767b567f"
"FXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"friend suggest channel love",da,"0.5",positif,"Post 815f6df7"
"FnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"can not take eye video",en,0,neutre,"Post e6925de2"
"F3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"else also watch four time",en,0,neutre,"Post 467ad013"
"GHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"masterpiece video",ro,0,neutre,"Post 2e16d99d"
"GXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"far good video tiktok I ve see",no,"0.4",positif,"Post 3bd76b29"
"GnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"you re gain follower happy",en,"0.8",positif,"Post 089e2c44"
"G3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"keep post video amazing",et,"0.6",positif,"Post 0edcb031"
"HHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"thank make smile need",et,"0.3",positif,"Post 45fc6147"
"HXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"go lie you re one good tiktoker",af,"0.7",positif,"Post 1d4353ab"
"HnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,fuck,sv,"-0.4",negatif,"Post 7308bc10"
"H3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,size,pl,0,neutre,"Post af281f64"
"IHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"I m grateful life",ro,0,neutre,"Post b194d95e"
"IXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"yeah that s picture like hero alom",en,0,neutre,"Post 1bf3b11c"
"InVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"make orchestral music",en,0,neutre,"Post 764eb6ba"
"I3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,fuck,es,"-0.4",negatif,"Post 13c21642"
"JHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,size,lv,0,neutre,"Post 625053e8"
"JXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"I m grateful life",ro,0,neutre,"Post 67f33e9d"
"JnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"yeah that s picture like hero alom",en,0,neutre,"Post 96630628"
"J3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"congratulation welldeserve success",en,"0.3",positif,"Post 0bcbbb82"
"KHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"dream illusion",en,0,neutre,"Post 883cd091"
"KXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"whisper secret",en,"-0.4",negatif,"Post 2cce87e0"
"KnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"ha ha u sell condom",pt,0,neutre,"Post a4ad8aaa"
"K3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"u nosty human",cs,0,neutre,"Post fc0aa538"
"LHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"world war come",en,0,neutre,"Post 51c88866"
"LXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"mad whole world",en,"-0.212",negatif,"Post fedbdbd1"
"LnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"love see shirtjeanstopbrief last night",en,"0.25",positif,"Post 4d17a982"
"L3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"think would look well skirt tight jean",en,"-0.179",negatif,"Post fa0e8193"
"MHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"tell call boob",it,0,neutre,"Post f0335517"
"MXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"last night wild dreamand",en,"0.05",neutre,"Post 7b95328f"
"MnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"can not stop think get head",en,0,neutre,"Post 03bb5bf7"
"M3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"I m excited date tonight play card right you re go love I ve got plan later",en,"0.29",positif,"Post 66d7cc0f"
"NHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"know last night first time think I m addicted dick already",en,"-0.05",neutre,"Post 56f63587"
"NXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"I m go to wear fuckme heel date tonight",en,0,neutre,"Post 0f58d825"
"NnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"video like source inspiration return time time",en,0,neutre,"Post a4022c72"
"N3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"I m constantly amazed talent creativity you re true artist",en,"0.175",positif,"Post 545fb4cb"
"OHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"content way make see world new eye",en,"0.136",positif,"Post 01c79c1a"
"OXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"positivity beacon hope especially tough day",en,"-0.778",negatif,"Post 58269cd0"
"OnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"I ve learn much video thank educator",en,"0.2",positif,"Post 8426ac6a"
"O3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"dedication craft truly admirable keep chase dream",en,0,neutre,"Post 44866a82"
"PHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"authenticity refreshing reminder real people behind screen",en,"0.1",neutre,"Post 289cbd1d"
"PXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"storytelle ability like magic I m spell every video",no,"0.5",positif,"Post ecc76c77"
"PnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"channel reminder internet place beauty wonder",nl,0,neutre,"Post bdec2f51"
"P3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"feel like I ve travel world video thank adventure",af,0,neutre,"Post b1457f16"
"QHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"channel power bring people walk life together",en,0,neutre,"Post ee7031e6"
"QXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"make complex seem simple that s rare valuable gift",en,0,neutre,"Post b4e490d3"
"QnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"impact youtube community beyond immeasurable",en,0,neutre,"Post a673ef25"
"Q3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"content like warm cup tea soul comfort soothe",en,"0.6",positif,"Post 044d3ca1"
"RHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"look like bitch",af,0,neutre,"Post d765aede"
"RXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"drink alcohol beat wife",en,0,neutre,"Post a57e96a4"
"RnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"say earth flat like carpet idiot",en,"-0.413",negatif,"Post 8f12a23d"
"R3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"prophet muhamad sws declare islam afull religion",en,0,neutre,"Post 3c60f43a"
"SHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,sexy,so,"0.5",positif,"Post 9f8536c4"
"SXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"muslims force woman cover stay home",en,0,neutre,"Post 290b8742"
"SnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,want,sw,0,neutre,"Post d5462b3b"
"S3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,kid,et,0,neutre,"Post 9c97ec75"
"THVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"video make day thank sharing positivity",en,0,neutre,"Post 53eebac6"
"TXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"you re radiate good vibe video keep shine",af,"0.7",positif,"Post fe940448"
"TnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"energy contagious can not help smile watch",en,"0.3",positif,"Post 38084dc9"
"T3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"you ve get talent make even simple thing fun exciting",en,"0.2",positif,"Post 5becfd33"
"UHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"appreciate creativity effort put content",en,0,neutre,"Post b0cef639"
"UXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"you re breath fresh air tiktok keep awesome",en,"0.65",positif,"Post a3dc6299"
"UnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"positivity exactly need platform",en,"0.25",positif,"Post cb9966fb"
"U3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"video always brighten feed thank",en,0,neutre,"Post 43bac73d"
"VHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"you re make tiktok well place uplift content",nl,0,neutre,"Post 98809ff6"
"VXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"love style positive message share keep",da,"0.364",positif,"Post 0690f86a"
"VnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"remember leave positive comment encourage content creator also contribute enjoyable supportive tiktok community",fr,"0.409",positif,"Post 96467423"
"V3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"voice soothe could listen day",en,0,neutre,"Post b249d32e"
"WHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"authenticity shine every video keep real",en,"0.2",positif,"Post fefc7868"
"WXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"look forward video never fail make day brighter",en,"0.25",positif,"Post 5887b208"
"WnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"creativity know bound joy watch",en,"0.8",positif,"Post afa635cc"
"W3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"thank spread positivity make tiktok happy place",en,"0.8",positif,"Post b359fcc9"
"XHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"enthusiasm infectious impossible inspire",en,"-0.667",negatif,"Post c091dca4"
"XXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"content reminder find joy little thing keep",en,"0.306",positif,"Post a861be61"
"XnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"you re talented storyteller I m always engage video",no,"0.7",positif,"Post a6c4f8dd"
"X3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"kindness charisma make true tiktok gem",et,"0.35",positif,"Post d494edf1"
"YHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"love engage audience feel like real community",en,"0.35",positif,"Post 61bdbf67"
"YXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"video bring smile face keep positivity",en,"0.3",positif,"Post 36d041be"
"YnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"I m grateful channel breath fresh air youtube world",en,"0.3",positif,"Post 21ba8f75"
"Y3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"special talent make complex idea accessible thank educate we",en,"0.144",positif,"Post 3d319008"
"ZHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"courage pursue dream make reality",en,0,neutre,"Post 31efe6e0"
"ZXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"every dish make culinary masterpiece you re fantastic chef",en,"0.2",positif,"Post a2cf1d13"
"ZnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"cooking always leave crave simply delicious",en,1,positif,"Post 44b5e870"
"Z3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"knack turn simple ingredient gourmet delight",en,0,neutre,"Post 326e10d2"
"aHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"creativity know bound joy witness",en,"0.8",positif,"Post 69e3925e"
"aXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"courage pursue dream make reality",en,0,neutre,"Post 18737311"
"anVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"creativity know bound can not wait see project come life",en,0,neutre,"Post 8cdc70f1"
"a3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"you re make something incredible I m support every step way",en,"0.9",positif,"Post 6bed820b"
"bHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"another beautiful day grateful",en,"0.85",positif,"Post 46eba4f0"
"bXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"every dish make culinary masterpiece you re fantastic chef",en,"0.2",positif,"Post 40d6a426"
"bnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"cooking always leave crave simply delicious",en,1,positif,"Post afb9ed00"
"b3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"knack turn simple ingredient gourmet delight",af,0,neutre,"Post 4f80e207"
"cHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"hi hlw",cy,0,neutre,"Post 78e90145"
"cXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"good tiktok come across",en,"0.7",positif,"Post bf017ad0"
"cnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"gorgeous person good tiktok video content",nl,"0.7",positif,"Post fbbfae15"
"c3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"keep spirit keep grow",af,0,neutre,"Post cf03c103"
"dHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"keep believe always great",af,"0.8",positif,"Post f9f615d1"
"dXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"adorable can not believe look stunning",en,"0.5",positif,"Post c2a460af"
"dnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"watch movie",en,0,neutre,"Post 8d8fd77b"
"d3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"noods virul",lv,0,neutre,"Post 3c4dd888"
"eHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"know watch tomorrow eat",en,0,neutre,"Post e828442f"
"eXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"haha bad student",id,"-0.25",negatif,"Post 583852ac"
"enVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"video nice",it,"0.6",positif,"Post ea28797b"
"e3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"video worth go viral",af,"0.3",positif,"Post c22fe4df"
"fHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"next tik tok super star friend",sv,"0.167",positif,"Post b7ab3f6a"
"fXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"can not believe keep grow keep",nl,0,neutre,"Post 66651b45"
"fnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"love tiktok video quite entertain",no,"0.5",positif,"Post df8e71e1"
"f3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"cute feel sorry hear people think thai kpop fan hate",en,"-0.267",negatif,"Post ae5de35c"
"gHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"hey girl per night hajar tk",en,0,neutre,"Post 15086369"
"gXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,foolish,en,0,neutre,"Post 3ed7ead6"
"gnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"make orchestral music",en,0,neutre,"Post 79ee0de0"
"g3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"bad hurt unprotected right",en,"-0.207",negatif,"Post 5e1a8e3e"
"hHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"tattoo shit forehead",en,"-0.2",negatif,"Post 8b7c8b2b"
"hXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"really appreciate kind word I m big admirer voice",en,"0.267",positif,"Post 23b3ce1e"
"hnVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"be not go work we ve get maturity great year old",en,"0.45",positif,"Post 90d1eb6f"
"h3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"video like warm hug friend brighten day",af,"0.6",positif,"Post d042897c"
"iHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"authenticity genuineness set high standard online creator",en,"0.08",neutre,"Post a79f8d70"
"iXVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"passion palpable make content enjoyable",fr,"0.25",positif,"Post 0f293ebc"
"inVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"channel source inspiration remind we chase dream",en,0,neutre,"Post 29fa3133"
"i3VLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"thank bring beauty positivity live video",en,"0.136",positif,"Post 1a929e65"
"jHVLy5cBhDi2_Tqn5kvn","harcelement_posts",1,anonyme,"world need content like thank make",en,0,neutre,"Post ccc21b66"
